City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Keti Bandar,PK,2022-05-07 18:52:31,24.1447,67.4497,81.48,79,0,16.51
295,Korla,CN,2022-05-07 18:52:32,41.7597,86.1469,73.83,34,78,7.45
296,Chuy,UY,2022-05-07 18:49:00,-33.6971,-53.4616,69.93,57,16,4.5
297,Tautira,PF,2022-05-07 18:52:32,-17.7333,-149.15,80.42,77,6,2.26
298,Hamilton,US,2022-05-07 18:51:11,39.1834,-84.5333,60.06,77,100,16.11
299,Soe,ID,2022-05-07 18:52:33,-9.8607,124.284,66.56,95,58,4.52
300,Saint-Philippe,RE,2022-05-07 18:52:34,-21.3585,55.7679,71.19,83,31,11.41
301,Chiredzi,ZW,2022-05-07 18:52:37,-21.05,31.6667,70.16,46,42,5.32
302,Pemangkat,ID,2022-05-07 18:52:38,1.1667,108.9667,78.1,87,84,5.14
303,Inuvik,CA,2022-05-07 18:52:38,68.3499,-133.7218,40.06,56,20,6.91
304,Carbonia,IT,2022-05-07 18:52:39,39.1672,8.5222,59.95,91,91,1.63
305,Verkhoyansk,RU,2022-05-07 18:52:39,67.5447,133.385,8.85,92,99,1.57
306,Madingou,CG,2022-05-07 18:52:40,-4.1536,13.55,74.59,94,100,2.01
307,Yerofey Pavlovich,RU,2022-05-07 18:52:40,53.9667,121.9667,34.56,63,4,2.64
308,Cidreira,BR,2022-05-07 18:51:34,-30.1811,-50.2056,66.78,64,0,6.02
309,Cherskiy,RU,2022-05-07 18:50:24,68.75,161.3,28.08,95,100,2.62
310,Iralaya,HN,2022-05-07 18:52:41,15.0,-83.2333,84.16,70,98,9.24
311,Bam,IR,2022-05-07 18:52:42,29.106,58.357,83.75,21,23,8.43
312,Tual,ID,2022-05-07 18:52:42,-5.6667,132.75,84.96,77,21,20.15
313,Vao,NC,2022-05-07 18:52:42,-22.6667,167.4833,74.1,62,77,19.3
314,Prince George,CA,2022-05-07 18:52:43,53.9166,-122.753,44.26,80,75,3.44
315,North Bend,US,2022-05-07 18:52:43,43.4065,-124.2243,53.17,84,100,14.97
316,Presidente Epitacio,BR,2022-05-07 18:49:23,-21.7633,-52.1156,80.6,34,5,10.38
317,Gadwal,IN,2022-05-07 18:52:44,16.2333,77.8,92.93,29,18,10.22
318,Hambantota,LK,2022-05-07 18:52:44,6.1241,81.1185,81.16,82,100,13.67
319,Hatillo,PR,2022-05-07 18:52:45,18.4863,-66.8254,87.85,75,17,8.01
320,Xuddur,SO,2022-05-07 18:52:45,4.1213,43.8894,80.11,65,80,15.57
321,Tessalit,ML,2022-05-07 18:52:46,20.1986,1.0114,91.04,10,5,16.8
322,Udalguri,IN,2022-05-07 18:52:46,26.7667,92.1333,77.09,62,1,1.66
323,Kathu,TH,2022-05-07 18:52:47,7.9178,98.3332,87.69,99,100,8.52
324,Nanton,CA,2022-05-07 18:52:48,50.3501,-113.7687,56.88,41,100,7.67
325,Stornoway,GB,2022-05-07 18:50:36,58.2093,-6.3865,51.76,66,0,6.91
326,Luba,GQ,2022-05-07 18:52:48,3.4568,8.5547,81.61,83,88,5.66
327,Dhamtari,IN,2022-05-07 18:52:49,20.7072,81.5497,84.18,27,62,1.92
328,Manali,IN,2022-05-07 18:52:49,13.1667,80.2667,87.89,88,100,5.08
329,Esperance,AU,2022-05-07 18:52:50,-33.8667,121.9,53.44,48,100,17.54
330,Moose Factory,CA,2022-05-07 18:52:50,51.2585,-80.6094,48.2,49,0,13.8
331,Skovorodino,RU,2022-05-07 18:52:51,53.9833,123.9167,33.75,63,5,2.71
332,Ritchie,ZA,2022-05-07 18:52:51,-29.038,24.6028,58.21,71,99,4.25
333,Morondava,MG,2022-05-07 18:52:52,-20.2833,44.2833,77.58,79,0,11.79
334,Bengkulu,ID,2022-05-07 18:52:52,-3.8004,102.2655,76.08,88,100,5.46
335,Sarangani,PH,2022-05-07 18:52:53,5.4033,125.4636,82.35,79,95,19.53
336,Jefferson City,US,2022-05-07 18:50:25,38.5767,-92.1735,73.04,40,0,10.36
337,Fort Nelson,CA,2022-05-07 18:52:53,58.8053,-122.7002,40.59,70,100,17.27
338,Cockburn Town,TC,2022-05-07 18:50:58,21.4612,-71.1419,82.36,65,40,13.8
339,Abalak,RU,2022-05-07 18:52:54,58.1286,68.5944,41.41,91,94,7.36
340,Ixtapa,MX,2022-05-07 18:52:54,20.7,-105.2,92.3,35,1,8.43
341,Vestmanna,FO,2022-05-07 18:52:55,62.1564,-7.1664,45.52,71,100,5.75
342,Bundaberg,AU,2022-05-07 18:52:56,-24.85,152.35,62.89,92,75,8.05
343,Bara,NG,2022-05-07 18:52:56,10.3744,10.7288,91.78,32,100,6.15
344,Jinchang,CN,2022-05-07 18:52:57,38.4953,102.1739,59.16,16,100,6.38
345,Sao Jose Da Coroa Grande,BR,2022-05-07 18:52:57,-8.8978,-35.1478,79.99,79,66,6.53
346,Kyzyl-Suu,KG,2022-05-07 18:52:57,42.3414,78.0056,53.33,65,2,3.47
347,Comodoro Rivadavia,AR,2022-05-07 18:49:53,-45.8667,-67.5,73.26,40,0,28.77
348,Warrington,GB,2022-05-07 18:52:58,53.3925,-2.5802,59.72,73,40,8.05
349,Galesong,ID,2022-05-07 18:52:59,-5.3166,119.3661,77.02,85,59,4.88
350,Muisne,EC,2022-05-07 18:52:59,0.6,-80.0333,80.49,79,46,8.48
351,Okhotsk,RU,2022-05-07 18:53:00,59.3833,143.3,31.64,80,18,8.05
352,Palmer,US,2022-05-07 18:49:42,42.1584,-72.3287,54.77,41,75,18.41
353,Waterloo,CA,2022-05-07 18:48:19,43.4668,-80.5164,59.79,31,0,11.5
354,Bose,IT,2022-05-07 18:53:01,45.4612,8.0137,58.28,93,95,2.64
355,Tepelene,AL,2022-05-07 18:53:01,40.2958,20.0192,59.4,79,64,2.48
356,Petropavlovsk-Kamchatskiy,RU,2022-05-07 18:53:02,53.0452,158.6483,37.99,93,0,2.24
357,Matara,LK,2022-05-07 18:53:02,5.9485,80.5353,79.65,91,100,9.69
358,Uray,RU,2022-05-07 18:53:03,60.1247,64.7758,40.1,90,64,5.21
359,Manicore,BR,2022-05-07 18:53:03,-5.8092,-61.3003,79.45,95,98,2.57
360,Semnan,IR,2022-05-07 18:53:04,35.5729,53.3971,70.86,44,100,3.51
361,Angoche,MZ,2022-05-07 18:53:04,-16.2325,39.9086,74.17,80,14,5.97
362,Fortuna,US,2022-05-07 18:53:05,40.5982,-124.1573,53.65,90,75,5.99
363,Polis,CY,2022-05-07 18:53:05,35.0367,32.4264,64.22,62,0,4.29
364,Luwingu,ZM,2022-05-07 18:53:06,-10.2621,29.9271,68.05,67,100,2.53
365,Gat,IL,2022-05-07 18:53:06,31.61,34.7642,65.08,100,67,4.52
366,East London,ZA,2022-05-07 18:53:07,-33.0153,27.9116,63.54,94,20,9.22
367,Powell River,CA,2022-05-07 18:53:08,49.8496,-124.5361,55.18,66,75,6.91
368,Morden,CA,2022-05-07 18:53:03,49.1919,-98.1014,69.64,63,100,18.41
369,Kucura,RS,2022-05-07 18:53:12,45.5195,19.5838,60.76,56,100,7.54
370,Little Current,CA,2022-05-07 18:48:29,45.9793,-81.9248,59.41,45,1,4.43
371,Ibra,OM,2022-05-07 18:53:13,22.6906,58.5334,80.4,55,0,4.68
372,Terekli-Mekteb,RU,2022-05-07 18:53:14,44.1671,45.8698,48.04,76,100,8.61
373,Porbandar,IN,2022-05-07 18:53:14,21.6422,69.6093,82.09,74,0,13.15
374,Puri,IN,2022-05-07 18:53:14,19.8,85.85,81.12,85,3,7.58
375,Kampot,KH,2022-05-07 18:53:15,10.6167,104.1833,80.65,91,100,4.09
376,Melioratorov,RU,2022-05-07 18:53:15,57.2107,65.6077,43.18,56,0,8.95
377,Bambanglipuro,ID,2022-05-07 18:53:16,-7.95,110.2833,76.87,91,81,3.91
378,Teya,RU,2022-05-07 18:53:16,60.3778,92.6267,28.69,87,100,15.48
379,Gien,FR,2022-05-07 18:53:17,47.6933,2.6309,61.29,78,98,6.33
380,Severo-Kurilsk,RU,2022-05-07 18:53:17,50.6789,156.125,39.11,90,100,3.24
381,Rocha,UY,2022-05-07 18:52:26,-34.4833,-54.3333,71.89,56,100,1.88
382,Ayagoz,KZ,2022-05-07 18:53:18,47.9714,80.4392,44.51,73,89,19.26
383,Omboue,GA,2022-05-07 18:53:19,-1.5746,9.2618,76.91,88,100,3.56
384,Komsomolskiy,UZ,2022-05-07 18:50:13,40.4272,71.7189,70.52,52,0,6.91
385,Lavrentiya,RU,2022-05-07 18:53:19,65.5833,-171.0,26.01,96,72,6.2
386,Zyryanka,RU,2022-05-07 18:53:20,65.75,150.85,28.29,94,100,8.66
387,Windhoek,NA,2022-05-07 18:50:39,-22.5594,17.0832,61.0,33,0,3.44
388,Canico,PT,2022-05-07 18:53:21,32.6333,-16.85,67.12,68,20,18.41
389,Sfantu Gheorghe,RO,2022-05-07 18:53:21,45.8667,25.7833,49.06,67,21,4.76
390,Klaksvik,FO,2022-05-07 18:53:21,62.2266,-6.589,47.32,69,100,2.86
391,Blagoyevo,RU,2022-05-07 18:53:22,63.3667,47.9167,48.13,78,98,7.85
392,Bouna,CI,2022-05-07 18:53:23,9.2667,-3.0,79.21,66,100,4.41
393,Sioux Lookout,CA,2022-05-07 18:53:23,50.1001,-91.917,64.47,34,75,8.05
394,Byron Bay,AU,2022-05-07 18:49:56,-28.65,153.6167,62.94,90,99,8.16
395,Richards Bay,ZA,2022-05-07 18:53:24,-28.783,32.0377,68.09,90,3,2.48
396,Baculin,PH,2022-05-07 18:53:24,7.4525,126.5842,77.23,94,100,4.54
397,Kandara,IN,2022-05-07 18:53:25,25.7191,73.2765,91.22,19,0,11.07
398,Dzhebariki-Khaya,RU,2022-05-07 18:53:25,62.2167,135.8,31.32,98,100,0.56
399,Chaoyang,CN,2022-05-07 18:53:26,41.5703,120.4586,53.08,17,100,3.69
400,Sawakin,SD,2022-05-07 18:53:26,19.1059,37.3321,81.09,54,78,10.45
401,Kodiak,US,2022-05-07 18:52:52,57.79,-152.4072,51.31,43,0,10.36
402,Ilulissat,GL,2022-05-07 18:52:44,69.2167,-51.1,26.85,67,9,4.32
403,Half Moon Bay,US,2022-05-07 18:53:27,37.4636,-122.4286,69.42,68,40,24.16
404,Olafsvik,IS,2022-05-07 18:53:27,64.8945,-23.7142,43.79,84,99,14.85
405,Ginir,ET,2022-05-07 18:53:28,7.1333,40.7,60.03,77,52,5.64
406,Ballina,AU,2022-05-07 18:48:30,-28.8667,153.5667,63.01,100,100,4.61
407,Lufkin,US,2022-05-07 18:53:29,31.3382,-94.7291,87.84,68,20,6.91
408,San Quintin,MX,2022-05-07 18:53:32,30.4833,-115.95,65.43,71,10,12.24
409,Maceio,BR,2022-05-07 18:53:33,-9.6658,-35.7353,83.64,69,75,12.66
410,Murdochville,CA,2022-05-07 18:53:33,48.9583,-65.5006,29.28,36,0,10.04
411,Bilibino,RU,2022-05-07 18:53:34,68.0546,166.4372,26.28,93,100,3.06
412,Sant,RO,2022-05-07 18:53:34,47.45,24.9,50.11,95,88,4.21
413,Victoria,HK,2022-05-07 18:51:51,22.2855,114.1577,76.32,79,100,5.01
414,Murupara,NZ,2022-05-07 18:50:08,-38.4667,176.7,44.42,99,100,2.68
415,Bantry,IE,2022-05-07 18:53:35,51.6833,-9.45,54.79,84,100,4.68
416,Rio Grande,BR,2022-05-07 18:53:36,-32.035,-52.0986,77.11,62,0,6.71
417,Sao Joao Da Barra,BR,2022-05-07 18:53:36,-21.6403,-41.0511,80.69,67,1,16.46
418,Repatriacion,PY,2022-05-07 18:53:37,-25.5333,-55.95,73.81,53,48,2.06
419,Karratha,AU,2022-05-07 18:53:37,-20.7377,116.8463,75.56,67,57,7.52
420,Porto Novo,BJ,2022-05-07 18:50:08,6.4965,2.6036,84.02,82,74,5.17
421,Yaan,NG,2022-05-07 18:53:39,7.3833,8.5667,85.57,60,100,12.08
422,Nanma,CN,2022-05-07 18:53:40,36.1817,118.1583,51.19,20,100,2.77
423,Ewo,CG,2022-05-07 18:53:40,-0.8725,14.8206,72.01,94,97,3.06
424,Jau,BR,2022-05-07 18:48:47,-22.2964,-48.5578,79.92,52,99,7.11
425,Malindi,KE,2022-05-07 18:53:41,-3.2175,40.1191,80.46,84,33,17.16
426,Tenenkou,ML,2022-05-07 18:53:41,14.4572,-4.9169,100.87,14,37,6.46
427,Monze,ZM,2022-05-07 18:53:42,-16.2833,27.4833,68.14,63,93,4.72
428,Charters Towers,AU,2022-05-07 18:53:43,-20.1,146.2667,69.17,92,100,11.14
429,Lahij,YE,2022-05-07 18:53:43,13.1667,44.5833,82.9,57,23,4.97
430,Sihor,IN,2022-05-07 18:53:44,21.7,71.9667,91.63,30,0,8.43
431,Manggar,ID,2022-05-07 18:53:44,-2.8833,108.2667,80.85,82,100,5.01
432,Ostersund,SE,2022-05-07 18:53:45,63.1792,14.6357,37.62,69,80,21.85
433,Cabedelo,BR,2022-05-07 18:53:45,-6.9811,-34.8339,79.47,77,100,10.67
434,Lorengau,PG,2022-05-07 18:53:46,-2.0226,147.2712,82.18,82,77,12.71
435,Talnakh,RU,2022-05-07 18:53:46,69.4865,88.3972,11.21,81,5,13.73
436,Eenhana,NA,2022-05-07 18:53:47,-17.4667,16.3333,67.14,35,5,7.23
437,Nagpur,IN,2022-05-07 18:53:47,21.15,79.1,89.62,43,17,3.44
438,Axim,GH,2022-05-07 18:53:48,4.8699,-2.2405,81.25,80,100,6.22
439,Waingapu,ID,2022-05-07 18:53:48,-9.6567,120.2641,78.76,87,30,9.73
440,Vredendal,ZA,2022-05-07 18:53:49,-31.6683,18.5012,56.84,75,1,5.01
441,Hithadhoo,MV,2022-05-07 18:53:49,-0.6,73.0833,84.11,77,13,15.9
442,Nanortalik,GL,2022-05-07 18:53:50,60.1432,-45.2371,39.79,74,100,5.53
443,Nizwa,OM,2022-05-07 18:52:51,22.9333,57.5333,84.52,26,0,4.23
444,Iwanai,JP,2022-05-07 18:53:51,42.9744,140.5089,44.87,88,100,14.61
445,Swellendam,ZA,2022-05-07 18:53:51,-34.0226,20.4417,53.8,81,0,2.28
446,Kedrovyy,RU,2022-05-07 18:53:52,56.1667,91.8167,37.87,50,100,13.22
447,Abha,SA,2022-05-07 18:49:21,18.2164,42.5053,66.45,68,20,3.44
448,Sola,VU,2022-05-07 18:53:52,-13.8833,167.55,81.27,78,40,0.0
449,Kavieng,PG,2022-05-07 18:51:41,-2.5744,150.7967,82.85,76,62,18.03
450,Behshahr,IR,2022-05-07 18:53:53,36.6923,53.5526,59.99,91,100,2.39
451,Cherepovets,RU,2022-05-07 18:53:54,59.1333,37.9,55.22,50,0,8.95
452,Cape Coast,GH,2022-05-07 18:53:54,5.1053,-1.2466,81.93,78,100,7.25
453,Bandarbeyla,SO,2022-05-07 18:53:55,9.4942,50.8122,82.51,88,22,10.74
454,Zhigansk,RU,2022-05-07 18:53:55,66.7697,123.3711,22.75,89,100,7.74
455,Uvinza,TZ,2022-05-07 18:53:56,-5.1036,30.3911,68.13,80,41,0.81
456,Fare,PF,2022-05-07 18:53:56,-16.7,-151.0167,81.12,76,3,6.4
457,Aktas,KZ,2022-05-07 18:53:57,49.7789,72.9608,28.15,33,0,12.08
458,Mayskiy,RU,2022-05-07 18:53:57,47.6931,40.1025,44.01,42,100,8.12
459,Waggaman,US,2022-05-07 18:53:58,29.9185,-90.2109,89.01,55,0,9.22
460,Vila,PT,2022-05-07 18:53:59,42.0304,-8.1588,64.71,49,100,1.36
461,West Bay,KY,2022-05-07 18:53:59,19.3667,-81.4167,86.07,70,20,10.36
462,Formosa,AR,2022-05-07 18:54:00,-26.1775,-58.1781,76.98,47,0,5.75
463,Pisco,PE,2022-05-07 18:54:00,-13.7,-76.2167,69.85,78,34,11.5
464,Severodvinsk,RU,2022-05-07 18:54:01,64.5635,39.8302,55.51,79,8,12.86
465,Markova,UA,2022-05-07 18:54:01,48.6758,24.4138,52.5,89,99,2.68
466,Panguna,PG,2022-05-07 18:54:02,-6.3164,155.4848,68.16,96,45,2.17
467,Muana,BR,2022-05-07 18:54:02,-1.5283,-49.2167,81.93,85,94,6.62
468,Svetlogorsk,BY,2022-05-07 18:54:02,52.6333,29.7333,50.99,85,93,8.25
469,Sydney Mines,CA,2022-05-07 18:54:03,46.2367,-60.2177,47.3,61,40,21.0
470,Jiuquan,CN,2022-05-07 18:54:04,39.7432,98.5174,56.93,28,100,6.04
471,Port Hedland,AU,2022-05-07 18:54:04,-20.3167,118.5667,68.05,68,19,5.75
472,Eydhafushi,MV,2022-05-07 18:54:05,5.1033,73.0708,84.11,76,86,12.33
473,Mathbaria,BD,2022-05-07 18:54:05,22.2876,89.9593,81.07,77,0,4.85
474,Poli,TZ,2022-05-07 18:54:06,-3.3333,36.8,60.12,81,39,2.53
475,Cayeli,TR,2022-05-07 18:54:06,41.0923,40.7292,52.29,90,100,4.47
476,Boa Vista,BR,2022-05-07 18:54:07,2.8197,-60.6733,80.58,78,40,8.05
477,Port Macquarie,AU,2022-05-07 18:54:07,-31.4333,152.9167,50.9,68,78,6.76
478,Gewane,ET,2022-05-07 18:54:08,10.1664,40.6453,90.16,19,8,4.68
479,Lao Cai,VN,2022-05-07 18:54:12,22.4833,103.95,74.39,94,75,1.36
480,Pafos,CY,2022-05-07 18:54:12,34.7667,32.4167,64.18,59,0,6.91
481,Yunyang,CN,2022-05-07 18:54:13,33.4474,112.7142,57.92,59,92,10.92
482,Dryden,CA,2022-05-07 18:54:13,49.7833,-92.7503,66.49,34,0,14.97
483,Gazanjyk,TM,2022-05-07 18:54:14,39.2446,55.5154,70.39,62,100,7.67
484,Nome,US,2022-05-07 18:54:14,64.5011,-165.4064,32.11,93,100,19.57
485,Don Sak,TH,2022-05-07 18:54:15,9.3168,99.6918,81.25,82,98,10.76
486,Skjervoy,NO,2022-05-07 18:54:15,70.0311,20.9714,33.8,87,100,41.7
487,Carlsbad,US,2022-05-07 18:54:16,33.1581,-117.3506,82.72,73,9,8.01
488,Goya,AR,2022-05-07 18:54:16,-29.14,-59.2626,73.33,51,100,6.62
489,Rivera,UY,2022-05-07 18:52:07,-30.9053,-55.5508,67.23,63,0,5.59
490,Quatre Cocos,MU,2022-05-07 18:54:17,-20.2078,57.7625,77.09,79,28,14.81
491,Vanimo,PG,2022-05-07 18:54:18,-2.6741,141.3028,78.13,92,100,5.44
492,Kamaishi,JP,2022-05-07 18:54:18,39.2667,141.8833,49.51,83,100,7.18
493,Sabang,ID,2022-05-07 18:54:19,5.8933,95.3214,81.9,78,100,10.36
494,Batagay-Alyta,RU,2022-05-07 18:54:19,67.8006,130.4114,9.46,94,100,3.76
495,Baruun-Urt,MN,2022-05-07 18:51:44,46.6806,113.2792,38.32,40,0,5.37
496,Tavda,RU,2022-05-07 18:54:20,58.0425,65.2726,43.59,85,29,9.1
497,Watertown,US,2022-05-07 18:54:19,42.3709,-71.1828,53.91,49,100,23.0
498,Ylivieska,FI,2022-05-07 18:54:21,64.0833,24.55,42.89,64,2,8.75
499,Viedma,AR,2022-05-07 18:50:27,-40.8135,-62.9967,77.36,26,10,20.27
500,Perth,AU,2022-05-07 18:52:11,-31.9333,115.8333,55.67,59,0,5.75
501,Norsup,VU,2022-05-07 18:54:22,-16.0667,167.3833,79.02,73,24,17.98
502,Bathsheba,BB,2022-05-07 18:54:22,13.2167,-59.5167,86.61,70,40,12.66
503,Pangkalanbuun,ID,2022-05-07 18:54:23,-2.6833,111.6167,74.89,98,100,0.92
504,Antofagasta,CL,2022-05-07 18:54:24,-23.65,-70.4,63.68,74,51,8.05
505,San Jose,US,2022-05-07 18:50:14,37.3394,-121.895,68.85,55,75,10.36
506,Kamloops,CA,2022-05-07 18:50:11,50.6665,-120.3192,54.75,48,75,11.5
507,Husavik,IS,2022-05-07 18:54:25,66.0449,-17.3389,41.9,70,100,2.93
508,Aguadilla,PR,2022-05-07 18:54:25,18.4275,-67.1541,86.94,78,23,1.99
509,Jijiga,ET,2022-05-07 18:54:26,9.35,42.8,71.53,48,7,13.42
510,Wamba,NG,2022-05-07 18:54:26,8.9333,8.6,81.12,71,87,6.2
511,Samarai,PG,2022-05-07 18:51:41,-10.6167,150.6667,82.63,80,47,12.12
512,Jaciara,BR,2022-05-07 18:54:27,-15.9653,-54.9683,85.46,25,0,4.32
513,Kununurra,AU,2022-05-07 18:53:36,-15.7667,128.7333,71.58,37,0,5.75
514,Port Moresby,PG,2022-05-07 18:54:27,-9.4431,147.1797,76.42,100,20,3.4
515,Peddapalli,IN,2022-05-07 18:54:28,18.6167,79.3667,93.47,26,100,4.07
516,Tashla,RU,2022-05-07 18:54:29,51.7716,52.7427,46.06,48,100,8.48
517,Sumter,US,2022-05-07 18:54:29,28.7086,-82.0831,89.1,48,0,18.5
518,Palafrugell,ES,2022-05-07 18:54:30,41.9174,3.1631,70.45,40,92,1.01
519,Bulgan,MN,2022-05-07 18:54:30,48.8125,103.5347,46.78,63,0,4.16
520,Katherine,AU,2022-05-07 18:54:31,-14.4667,132.2667,68.32,40,4,8.05
521,Nishihara,JP,2022-05-07 18:54:31,26.1842,127.7558,74.86,94,75,11.5
522,Rovaniemi,FI,2022-05-07 18:54:32,66.5,25.7167,42.21,45,0,11.5
523,Khed Brahma,IN,2022-05-07 18:54:33,24.0333,73.05,88.48,26,0,4.41
524,Matane,CA,2022-05-07 18:49:50,48.8286,-67.522,38.71,52,4,3.76
525,Thayetmyo,MM,2022-05-07 18:54:33,19.3167,95.1833,86.56,59,98,1.88
526,Hofn,IS,2022-05-07 18:54:34,64.2539,-15.2082,44.11,76,6,13.69
527,Inzer,RU,2022-05-07 18:54:35,54.2167,57.5556,39.45,72,0,2.26
528,Rockport,US,2022-05-07 18:54:35,28.0206,-97.0544,92.08,80,40,14.97
529,Ca Mau,VN,2022-05-07 18:54:35,9.1769,105.15,80.22,84,99,6.78
530,Tigbao,PH,2022-05-07 18:54:36,12.5546,123.3389,81.48,80,11,11.36
531,Santa Isabel Do Rio Negro,BR,2022-05-07 18:54:37,-0.4139,-65.0192,79.36,81,100,1.63
532,Celldomolk,HU,2022-05-07 18:54:37,47.2571,17.1503,60.89,89,100,8.37
533,Birjand,IR,2022-05-07 18:54:38,32.8663,59.2211,77.47,20,73,20.71
534,Xichang,CN,2022-05-07 18:54:38,27.8964,102.2634,62.15,81,100,1.95
535,Gold Coast,AU,2022-05-07 18:54:39,-28.0,153.4333,66.0,96,75,3.44
536,Raudeberg,NO,2022-05-07 18:54:39,61.9875,5.1352,41.67,73,93,9.6
537,Sao Francisco,BR,2022-05-07 18:54:40,-15.9486,-44.8644,81.72,54,99,1.92
538,Boulsa,BF,2022-05-07 18:54:40,12.6675,-0.5758,96.51,24,100,14.23
539,Adrar,MR,2022-05-07 18:54:41,20.5022,-10.0711,93.76,13,12,5.64
540,La Asuncion,VE,2022-05-07 18:54:41,11.0333,-63.8628,85.73,66,26,13.8
541,Celestun,MX,2022-05-07 18:54:42,20.8667,-90.4,87.4,65,1,11.5
542,Poum,NC,2022-05-07 18:54:42,-20.2333,164.0167,76.84,70,34,17.69
543,Meulaboh,ID,2022-05-07 18:54:43,4.1363,96.1285,76.71,91,100,6.44
544,Roebourne,AU,2022-05-07 18:54:43,-20.7833,117.1333,75.69,65,39,7.34
545,Puerto Ayacucho,VE,2022-05-07 18:54:44,5.6639,-67.6236,78.13,84,99,5.82
546,Salinas,US,2022-05-07 18:54:04,36.6777,-121.6555,70.99,65,11,11.14
547,Kidal,ML,2022-05-07 18:54:44,18.4411,1.4078,96.12,9,72,11.01
548,Natal,BR,2022-05-07 18:54:45,-5.795,-35.2094,82.62,78,100,9.22
549,Srednekolymsk,RU,2022-05-07 18:54:46,67.45,153.6833,21.85,95,99,8.03
550,Abaza,RU,2022-05-07 18:54:46,52.655,90.0928,39.72,84,99,6.87
551,Zeya,RU,2022-05-07 18:54:47,53.75,127.2667,32.65,63,9,3.22
552,Imbituba,BR,2022-05-07 18:51:11,-28.24,-48.6703,72.86,59,0,3.62
553,Kieta,PG,2022-05-07 18:54:48,-6.2167,155.6333,78.57,84,75,0.56
554,Changqing,CN,2022-05-07 18:54:49,36.5575,116.7272,55.87,27,100,1.23
555,Ruidoso,US,2022-05-07 18:54:49,33.3317,-105.673,81.63,4,0,21.85
556,Mahanoro,MG,2022-05-07 18:54:50,-19.9,48.8,73.67,90,4,5.59
557,Ponta Delgada,PT,2022-05-07 18:54:51,37.7333,-25.6667,66.92,82,20,4.61
558,Waynesboro,US,2022-05-07 18:53:33,38.0685,-78.8895,52.56,93,100,7.65
559,Tupancireta,BR,2022-05-07 18:54:52,-29.0806,-53.8358,64.65,70,4,6.2
560,The Valley,AI,2022-05-07 18:54:52,18.217,-63.0578,84.06,65,40,16.11
561,Mersing,MY,2022-05-07 18:54:53,2.4312,103.8405,76.91,94,40,5.75
562,Santa Cruz,BO,2022-05-07 18:50:16,-17.8,-63.1667,82.45,39,20,11.5
563,Ishigaki,JP,2022-05-07 18:54:53,24.3448,124.1572,71.73,100,20,3.44
564,Sabinopolis,BR,2022-05-07 18:54:54,-18.6661,-43.0839,76.48,64,62,6.29
565,Havre-Saint-Pierre,CA,2022-05-07 18:54:54,50.2334,-63.5986,43.16,42,0,24.16
566,Verkhnyaya Inta,RU,2022-05-07 18:54:55,65.9811,60.3094,36.41,96,100,8.63
567,Floresta,BR,2022-05-07 18:54:56,-8.6011,-38.5686,91.2,29,66,13.0
568,Rupert,US,2022-05-07 18:54:56,42.6191,-113.6772,47.17,64,91,14.97
569,Mount Isa,AU,2022-05-07 18:54:57,-20.7333,139.5,60.57,41,0,5.75
570,Nakhon Sawan,TH,2022-05-07 18:54:57,15.7,100.0833,77.83,92,100,5.5
571,Birao,CF,2022-05-07 18:54:58,10.2849,22.7882,88.75,27,100,4.68
572,Ambulu,ID,2022-05-07 18:54:58,-8.345,113.6058,76.48,91,95,2.37
573,Santa Cruz Cabralia,BR,2022-05-07 18:54:59,-16.2781,-39.0247,79.03,78,75,6.91
574,Sedniv,UA,2022-05-07 18:54:59,51.6447,31.565,53.01,71,97,7.76
